date,home_team,away_team,home_score,away_score,tournament,neutral,peso
2019-06-09,United States,Venezuela,0,3,Friendly,False,0.007778435916602445
2019-06-09,Switzerland,England,0,0,UEFA Nations League,True,0.007778435916602445
2019-06-09,Portugal,Netherlands,1,0,UEFA Nations League,False,0.007778435916602445
2019-06-09,Western Armenia,South Ossetia,0,1,CONIFA European Football Cup,True,0.007778435916602445
2019-06-10,Czech Republic,Montenegro,3,0,UEFA Euro qualification,False,0.007793228993817094
2019-06-10,Bulgaria,Kosovo,2,3,UEFA Euro qualification,False,0.007793228993817094
2019-06-10,Serbia,Lithuania,4,1,UEFA Euro qualification,False,0.007793228993817094
2019-06-10,Ukraine,Luxembourg,1,0,UEFA Euro qualification,False,0.007793228993817094
2019-06-10,Republic of Ireland,Gibraltar,2,0,UEFA Euro qualification,False,0.007793228993817094
2019-06-10,Denmark,Georgia,5,1,UEFA Euro qualification,False,0.007793228993817094
2019-06-10,Faroe Islands,Norway,0,2,UEFA Euro qualification,False,0.007793228993817094
2019-06-10,Malta,Romania,0,4,UEFA Euro qualification,False,0.007793228993817094
2019-06-10,Spain,Sweden,3,0,UEFA Euro qualification,False,0.007793228993817094
2019-06-10,North Macedonia,Austria,1,4,UEFA Euro qualification,False,0.007793228993817094
2019-06-10,Poland,Israel,4,0,UEFA Euro qualification,False,0.007793228993817094
2019-06-10,Latvia,Slovenia,0,5,UEFA Euro qualification,False,0.007793228993817094
2019-06-10,Vanuatu,Fiji,0,0,Friendly,False,0.007793228993817094
2019-06-11,Germany,Estonia,8,0,UEFA Euro qualification,False,0.007808050204596873
2019-06-11,Belarus,Northern Ireland,0,1,UEFA Euro qualification,False,0.007808050204596873
2019-06-11,Azerbaijan,Slovakia,1,5,UEFA Euro qualification,False,0.007808050204596873
2019-06-11,Hungary,Wales,1,0,UEFA Euro qualification,False,0.007808050204596873
2019-06-11,Iceland,Turkey,2,1,UEFA Euro qualification,False,0.007808050204596873
2019-06-11,Albania,Moldova,2,0,UEFA Euro qualification,False,0.007808050204596873
2019-06-11,Andorra,France,0,4,UEFA Euro qualification,False,0.007808050204596873
2019-06-11,Kazakhstan,San Marino,4,0,UEFA Euro qualification,False,0.007808050204596873
2019-06-11,Belgium,Scotland,3,0,UEFA Euro qualification,False,0.007808050204596873
2019-06-11,Russia,Cyprus,1,0,UEFA Euro qualification,False,0.007808050204596873
2019-06-11,Italy,Bosnia and Herzegovina,2,1,UEFA Euro qualification,False,0.007808050204596873
2019-06-11,Liechtenstein,Finland,0,2,UEFA Euro qualification,False,0.007808050204596873
2019-06-11,Greece,Armenia,2,3,UEFA Euro qualification,False,0.007808050204596873
2019-06-11,Algeria,Burundi,1,1,Friendly,True,0.007808050204596873
2019-06-11,Benin,Guinea,1,0,Friendly,True,0.007808050204596873
2019-06-11,China,Tajikistan,1,0,Friendly,False,0.007808050204596873
2019-06-11,Croatia,Tunisia,1,2,Friendly,False,0.007808050204596873
2019-06-11,Hong Kong,Taiwan,0,2,Friendly,False,0.007808050204596873
2019-06-11,Jordan,Indonesia,4,1,Friendly,False,0.007808050204596873
2019-06-11,South Korea,Iran,1,1,Friendly,False,0.007808050204596873
2019-06-11,Kyrgyzstan,Palestine,2,2,Friendly,False,0.007808050204596873
2019-06-11,Singapore,Myanmar,1,2,Friendly,False,0.007808050204596873
2019-06-11,Uzbekistan,Syria,2,0,Friendly,False,0.007808050204596873
2019-06-11,Bangladesh,Laos,0,0,FIFA World Cup qualification,False,0.007808050204596873
2019-06-11,Brunei,Mongolia,2,1,FIFA World Cup qualification,False,0.007808050204596873
2019-06-11,Guam,Bhutan,5,0,FIFA World Cup qualification,False,0.007808050204596873
2019-06-11,Pakistan,Cambodia,1,2,FIFA World Cup qualification,True,0.007808050204596873
2019-06-11,Sri Lanka,Macau,3,0,FIFA World Cup qualification,False,0.007808050204596873
2019-06-11,Malaysia,Timor-Leste,5,1,FIFA World Cup qualification,False,0.007808050204596873
2019-06-12,Morocco,Gambia,0,1,Friendly,False,0.00782289960244637
2019-06-12,Ynys Môn,Saint Helena,7,2,Friendly,False,0.00782289960244637
2019-06-13,Egypt,Tanzania,1,0,Friendly,False,0.007837777240971929
2019-06-14,Cameroon,Mali,1,1,Friendly,True,0.007852683173881839
2019-06-14,Madagascar,Mauritania,1,3,Friendly,True,0.007852683173881839
2019-06-14,Brazil,Bolivia,3,0,Copa América,False,0.007852683173881839
2019-06-15,Venezuela,Peru,0,0,Copa América,True,0.007867617454986535
2019-06-15,Argentina,Colombia,0,2,Copa América,True,0.007867617454986535
2019-06-15,Canada,Martinique,4,0,Gold Cup,True,0.007867617454986535
2019-06-15,Mexico,Cuba,7,0,Gold Cup,True,0.007867617454986535
2019-06-15,Ghana,South Africa,0,0,Friendly,True,0.007867617454986535
2019-06-15,Indonesia,Vanuatu,6,0,Friendly,False,0.007867617454986535
2019-06-15,Ivory Coast,Uganda,0,1,Friendly,True,0.007867617454986535
2019-06-15,Kenya,DR Congo,1,1,Friendly,True,0.007867617454986535
2019-06-15,Tanzania,Zimbabwe,1,1,Friendly,True,0.007867617454986535
2019-06-16,Jersey,Orkney,5,0,Inter Games,True,0.007882580138198788
2019-06-16,Ynys Môn,Western Isles,2,1,Inter Games,False,0.007882580138198788
2019-06-16,Alderney,Hitra,2,4,Inter Games,True,0.007882580138198788
2019-06-16,Saint Helena,Shetland,1,6,Inter Games,True,0.007882580138198788
2019-06-16,Paraguay,Qatar,2,2,Copa América,True,0.007882580138198788
2019-06-16,Uruguay,Ecuador,4,0,Copa América,True,0.007882580138198788
2019-06-16,Haiti,Bermuda,2,1,Gold Cup,True,0.007882580138198788
2019-06-16,Costa Rica,Nicaragua,4,0,Gold Cup,True,0.007882580138198788
2019-06-16,Algeria,Mali,3,2,Friendly,True,0.007882580138198788
2019-06-16,Egypt,Guinea,3,1,Friendly,False,0.007882580138198788
2019-06-16,Morocco,Zambia,2,3,Friendly,False,0.007882580138198788
2019-06-16,Senegal,Nigeria,1,0,Friendly,True,0.007882580138198788
2019-06-17,Ynys Môn,Orkney,3,1,Inter Games,False,0.0078975712775339
2019-06-17,Jersey,Western Isles,7,0,Inter Games,True,0.0078975712775339
2019-06-17,Isle of Man,Hitra,7,1,Inter Games,True,0.0078975712775339
2019-06-17,Guernsey,Shetland,2,1,Inter Games,True,0.0078975712775339
2019-06-17,Japan,Chile,0,4,Copa América,True,0.0078975712775339
2019-06-17,Curaçao,El Salvador,0,1,Gold Cup,True,0.0078975712775339
2019-06-17,Jamaica,Honduras,3,2,Gold Cup,False,0.0078975712775339
2019-06-17,Tunisia,Burundi,2,1,Friendly,False,0.0078975712775339
2019-06-18,Ynys Môn,Jersey,1,0,Inter Games,False,0.0079125909271099
2019-06-18,Western Isles,Orkney,1,2,Inter Games,True,0.0079125909271099
2019-06-18,Isle of Man,Alderney,6,1,Inter Games,True,0.0079125909271099
2019-06-18,Guernsey,Saint Helena,9,0,Inter Games,True,0.0079125909271099
2019-06-18,Bolivia,Peru,1,3,Copa América,True,0.0079125909271099
2019-06-18,Brazil,Venezuela,0,0,Copa América,False,0.0079125909271099
2019-06-18,Panama,Trinidad and Tobago,2,0,Gold Cup,True,0.0079125909271099
2019-06-18,United States,Guyana,4,0,Gold Cup,False,0.0079125909271099
2019-06-18,Benin,Mauritania,3,1,Friendly,True,0.0079125909271099
2019-06-19,Colombia,Qatar,1,0,Copa América,True,0.007927639141147741
2019-06-19,Argentina,Paraguay,1,1,Copa América,True,0.007927639141147741
2019-06-19,Cuba,Martinique,0,3,Gold Cup,True,0.007927639141147741
2019-06-19,Mexico,Canada,3,1,Gold Cup,True,0.007927639141147741
2019-06-19,Ivory Coast,Zambia,4,1,Friendly,True,0.007927639141147741
2019-06-20,Western Isles,Saint Helena,2,1,Inter Games,True,0.00794271597397149
2019-06-20,Orkney,Alderney,1,2,Inter Games,True,0.00794271597397149
2019-06-20,Jersey,Hitra,3,1,Inter Games,True,0.00794271597397149
2019-06-20,Ynys Môn,Shetland,2,1,Inter Games,False,0.00794271597397149
2019-06-20,Isle of Man,Guernsey,2,3,Inter Games,True,0.00794271597397149
2019-06-20,Uruguay,Japan,2,2,Copa América,True,0.00794271597397149
2019-06-20,Nicaragua,Haiti,0,2,Gold Cup,True,0.00794271597397149
2019-06-20,Costa Rica,Bermuda,2,1,Gold Cup,True,0.00794271597397149
2019-06-21,Shetland,Isle of Man,0,5,Inter Games,True,0.007957821480008532
2019-06-21,Ynys Môn,Guernsey,2,1,Inter Games,False,0.007957821480008532
2019-06-21,Egypt,Zimbabwe,1,0,African Cup of Nations,False,0.007957821480008532
2019-06-21,Ecuador,Chile,1,2,Copa América,True,0.007957821480008532
2019-06-21,El Salvador,Jamaica,0,0,Gold Cup,True,0.007957821480008532
2019-06-21,Honduras,Curaçao,0,1,Gold Cup,True,0.007957821480008532
2019-06-22,DR Congo,Uganda,0,2,African Cup of Nations,True,0.007972955713789759
2019-06-22,Nigeria,Burundi,1,0,African Cup of Nations,True,0.007972955713789759
2019-06-22,Guinea,Madagascar,2,2,African Cup of Nations,True,0.007972955713789759
2019-06-22,Bolivia,Venezuela,1,3,Copa América,True,0.007972955713789759
2019-06-22,Guyana,Panama,2,4,Gold Cup,True,0.007972955713789759
2019-06-22,United States,Trinidad and Tobago,6,0,Gold Cup,False,0.007972955713789759
2019-06-22,Brazil,Peru,5,0,Copa América,False,0.007972955713789759
2019-06-23,Senegal,Tanzania,2,0,African Cup of Nations,True,0.007988118729949771
2019-06-23,Algeria,Kenya,2,0,African Cup of Nations,True,0.007988118729949771
2019-06-23,Morocco,Namibia,1,0,African Cup of Nations,True,0.007988118729949771
2019-06-23,Colombia,Paraguay,1,0,Copa América,True,0.007988118729949771
2019-06-23,Qatar,Argentina,0,2,Copa América,True,0.007988118729949771
2019-06-23,Canada,Cuba,7,0,Gold Cup,True,0.007988118729949771
2019-06-23,Martinique,Mexico,2,3,Gold Cup,True,0.007988118729949771
2019-06-24,Ivory Coast,South Africa,1,0,African Cup of Nations,True,0.008003310583227074
2019-06-24,Tunisia,Angola,1,1,African Cup of Nations,True,0.008003310583227074
2019-06-24,Mali,Mauritania,4,1,African Cup of Nations,True,0.008003310583227074
2019-06-24,Chile,Uruguay,0,1,Copa América,True,0.008003310583227074
2019-06-24,Ecuador,Japan,1,1,Copa América,True,0.008003310583227074
2019-06-24,Bermuda,Nicaragua,2,0,Gold Cup,True,0.008003310583227074
2019-06-24,Haiti,Costa Rica,2,1,Gold Cup,True,0.008003310583227074
2019-06-25,Cameroon,Guinea-Bissau,2,0,African Cup of Nations,True,0.008018531328464274
2019-06-25,Ghana,Benin,2,2,African Cup of Nations,True,0.008018531328464274
2019-06-25,Jamaica,Curaçao,1,1,Gold Cup,True,0.008018531328464274
2019-06-25,Honduras,El Salvador,4,0,Gold Cup,True,0.008018531328464274
2019-06-25,Raetia,Franconia,3,4,Friendly,False,0.008018531328464274
2019-06-26,Uganda,Zimbabwe,1,1,African Cup of Nations,True,0.008033781020608277
2019-06-26,Egypt,DR Congo,2,0,African Cup of Nations,False,0.008033781020608277
2019-06-26,Nigeria,Guinea,1,0,African Cup of Nations,True,0.008033781020608277
2019-06-26,Trinidad and Tobago,Guyana,1,1,Gold Cup,True,0.008033781020608277
2019-06-26,United States,Panama,1,0,Gold Cup,False,0.008033781020608277
2019-06-27,Madagascar,Burundi,1,0,African Cup of Nations,True,0.00804905971471049
2019-06-27,Senegal,Algeria,0,1,African Cup of Nations,True,0.00804905971471049
2019-06-27,Kenya,Tanzania,3,2,African Cup of Nations,True,0.00804905971471049
2019-06-27,Brazil,Paraguay,0,0,Copa América,False,0.00804905971471049
2019-06-28,Morocco,Ivory Coast,1,0,African Cup of Nations,True,0.008064367465927013
2019-06-28,South Africa,Namibia,1,0,African Cup of Nations,True,0.008064367465927013
2019-06-28,Tunisia,Mali,1,1,African Cup of Nations,True,0.008064367465927013
2019-06-28,Colombia,Chile,0,0,Copa América,True,0.008064367465927013
2019-06-28,Venezuela,Argentina,0,2,Copa América,True,0.008064367465927013
2019-06-29,Mauritania,Angola,0,0,African Cup of Nations,True,0.008079704329518848
2019-06-29,Cameroon,Ghana,0,0,African Cup of Nations,True,0.008079704329518848
2019-06-29,Benin,Guinea-Bissau,0,0,African Cup of Nations,True,0.008079704329518848
2019-06-29,Uruguay,Peru,0,0,Copa América,True,0.008079704329518848
2019-06-29,Haiti,Canada,3,2,Gold Cup,True,0.008079704329518848
2019-06-29,Mexico,Costa Rica,1,1,Gold Cup,True,0.008079704329518848
2019-06-30,Egypt,Uganda,2,0,African Cup of Nations,False,0.008095070360852085
2019-06-30,Zimbabwe,DR Congo,0,4,African Cup of Nations,True,0.008095070360852085
2019-06-30,Burundi,Guinea,0,2,African Cup of Nations,True,0.008095070360852085
2019-06-30,Madagascar,Nigeria,2,0,African Cup of Nations,True,0.008095070360852085
2019-06-30,Jamaica,Panama,1,0,Gold Cup,True,0.008095070360852085
2019-06-30,United States,Curaçao,1,0,Gold Cup,False,0.008095070360852085
2019-07-01,Kenya,Senegal,0,3,African Cup of Nations,True,0.008110465615398119
2019-07-01,Tanzania,Algeria,0,3,African Cup of Nations,True,0.008110465615398119
2019-07-01,Namibia,Ivory Coast,1,4,African Cup of Nations,True,0.008110465615398119
2019-07-01,South Africa,Morocco,0,1,African Cup of Nations,True,0.008110465615398119
2019-07-02,Angola,Mali,0,1,African Cup of Nations,True,0.008125890148733824
2019-07-02,Mauritania,Tunisia,0,0,African Cup of Nations,True,0.008125890148733824
2019-07-02,Benin,Cameroon,0,0,African Cup of Nations,True,0.008125890148733824
2019-07-02,Guinea-Bissau,Ghana,0,2,African Cup of Nations,True,0.008125890148733824
2019-07-02,Brazil,Argentina,2,0,Copa América,False,0.008125890148733824
2019-07-02,Haiti,Mexico,0,1,Gold Cup,True,0.008125890148733824
2019-07-03,Chile,Peru,0,3,Copa América,True,0.008141344016541797
2019-07-03,United States,Jamaica,3,1,Gold Cup,False,0.008141344016541797
2019-07-05,Morocco,Benin,1,1,African Cup of Nations,True,0.008172339978834547
2019-07-05,Uganda,Senegal,0,1,African Cup of Nations,True,0.008172339978834547
2019-07-06,Egypt,South Africa,0,1,African Cup of Nations,False,0.00818788218521478
2019-07-06,Nigeria,Cameroon,3,2,African Cup of Nations,True,0.00818788218521478
2019-07-06,Argentina,Chile,2,1,Copa América,True,0.00818788218521478
2019-07-07,Algeria,Guinea,3,0,African Cup of Nations,True,0.008203453949858594
2019-07-07,Madagascar,DR Congo,2,2,African Cup of Nations,True,0.008203453949858594
2019-07-07,Brazil,Peru,3,1,Copa América,False,0.008203453949858594
2019-07-07,United States,Mexico,0,1,Gold Cup,False,0.008203453949858594
2019-07-07,India,Tajikistan,2,4,Intercontinental Cup,False,0.008203453949858594
2019-07-08,Ghana,Tunisia,1,1,African Cup of Nations,True,0.008219055328980077
2019-07-08,Mali,Ivory Coast,0,1,African Cup of Nations,True,0.008219055328980077
2019-07-08,Samoa,Papua New Guinea,0,6,Pacific Games,False,0.008219055328980077
2019-07-08,American Samoa,New Caledonia,0,5,Pacific Games,True,0.008219055328980077
2019-07-08,Tuvalu,Solomon Islands,0,13,Pacific Games,True,0.008219055328980077
2019-07-08,Tahiti,Fiji,1,2,Pacific Games,True,0.008219055328980077
2019-07-08,Syria,North Korea,5,2,Intercontinental Cup,True,0.008219055328980077
2019-07-10,Nigeria,South Africa,2,1,African Cup of Nations,True,0.008250347156047139
2019-07-10,Senegal,Benin,1,0,African Cup of Nations,True,0.008250347156047139
2019-07-10,Papua New Guinea,Vanuatu,2,0,Pacific Games,True,0.008250347156047139
2019-07-10,Tuvalu,Tahiti,0,7,Pacific Games,True,0.008250347156047139
2019-07-10,American Samoa,Fiji,0,9,Pacific Games,True,0.008250347156047139
2019-07-10,Solomon Islands,New Caledonia,0,2,Pacific Games,True,0.008250347156047139
2019-07-10,Tajikistan,Syria,2,0,Intercontinental Cup,True,0.008250347156047139
2019-07-11,Ivory Coast,Algeria,1,1,African Cup of Nations,True,0.008266037716956248
2019-07-11,Madagascar,Tunisia,0,3,African Cup of Nations,True,0.008266037716956248
2019-07-12,Samoa,Tonga,2,0,Pacific Games,False,0.008281758118270494
2019-07-12,American Samoa,Tuvalu,1,1,Pacific Games,True,0.008281758118270494
2019-07-12,Solomon Islands,Tahiti,0,3,Pacific Games,True,0.008281758118270494
2019-07-12,New Caledonia,Fiji,1,0,Pacific Games,True,0.008281758118270494
2019-07-13,India,North Korea,2,5,Intercontinental Cup,False,0.00829750841674054
2019-07-14,Algeria,Nigeria,2,1,African Cup of Nations,True,0.008313288669224981
2019-07-14,Senegal,Tunisia,1,0,African Cup of Nations,True,0.008313288669224981
2019-07-15,Tonga,Vanuatu,0,14,Pacific Games,True,0.008329098932690548
2019-07-15,Fiji,Tuvalu,10,1,Pacific Games,True,0.008329098932690548
2019-07-15,Solomon Islands,American Samoa,13,0,Pacific Games,True,0.008329098932690548
2019-07-15,Tahiti,New Caledonia,0,3,Pacific Games,True,0.008329098932690548
2019-07-15,North Korea,Tajikistan,1,0,Intercontinental Cup,True,0.008329098932690548
2019-07-16,India,Syria,1,1,Intercontinental Cup,False,0.008344939264212306
2019-07-17,Tunisia,Nigeria,0,1,African Cup of Nations,True,0.008360809720973871
2019-07-18,Papua New Guinea,Tonga,8,0,Pacific Games,True,0.008376710360267608
2019-07-18,Samoa,Vanuatu,0,11,Pacific Games,False,0.008376710360267608
2019-07-18,New Caledonia,Tuvalu,11,0,Pacific Games,True,0.008376710360267608
2019-07-18,Tahiti,American Samoa,8,1,Pacific Games,True,0.008376710360267608
2019-07-18,Fiji,Solomon Islands,4,4,Pacific Games,True,0.008376710360267608
2019-07-18,Mauritius,Seychelles,1,1,Indian Ocean Island Games,False,0.008376710360267608
2019-07-18,Réunion,Maldives,4,0,Indian Ocean Island Games,True,0.008376710360267608
2019-07-18,Comoros,Mayotte,0,2,Indian Ocean Island Games,True,0.008376710360267608
2019-07-19,Senegal,Algeria,0,1,African Cup of Nations,True,0.008392641239494843
2019-07-19,Tajikistan,North Korea,0,1,Intercontinental Cup,True,0.008392641239494843
2019-07-20,Papua New Guinea,Fiji,1,1,Pacific Games,True,0.008408602416166068
2019-07-20,Seychelles,Madagascar,0,0,Indian Ocean Island Games,True,0.008408602416166068
2019-07-20,Réunion,Mayotte,1,0,Indian Ocean Island Games,True,0.008408602416166068
2019-07-20,Comoros,Maldives,3,0,Indian Ocean Island Games,True,0.008408602416166068
2019-07-21,Equatorial Guinea,Liberia,1,1,Friendly,False,0.008424593947901146
2019-07-22,Mauritius,Madagascar,1,1,Indian Ocean Island Games,False,0.008440615892429526
2019-07-22,Mayotte,Maldives,3,1,Indian Ocean Island Games,True,0.008440615892429526
2019-07-22,Réunion,Comoros,0,1,Indian Ocean Island Games,True,0.008440615892429526
2019-07-24,Mauritius,Mayotte,1,0,Indian Ocean Island Games,False,0.008472751251333135
2019-07-24,Réunion,Seychelles,4,0,Indian Ocean Island Games,True,0.008472751251333135
2019-07-26,Seychelles,Mayotte,1,3,Indian Ocean Island Games,True,0.008505008956912039
2019-07-28,Mauritius,Réunion,1,1,Indian Ocean Island Games,False,0.008537389474968064
2019-07-30,Iraq,Lebanon,1,0,WAFF Championship,False,0.008569893273076454
2019-07-30,Yemen,Palestine,0,1,WAFF Championship,True,0.008569893273076454
2019-08-02,Iraq,Palestine,2,1,WAFF Championship,False,0.008618881147540615
2019-08-02,Lebanon,Syria,2,1,WAFF Championship,True,0.008618881147540615
2019-08-04,Jordan,Bahrain,0,1,WAFF Championship,True,0.008651695203120634
2019-08-04,Saudi Arabia,Kuwait,1,2,WAFF Championship,True,0.008651695203120634
2019-08-05,Syria,Yemen,1,1,WAFF Championship,True,0.008668149050211434
2019-08-05,Lebanon,Palestine,0,0,WAFF Championship,True,0.008668149050211434
2019-08-07,Bahrain,Saudi Arabia,0,0,WAFF Championship,True,0.00870115067998686
2019-08-07,Kuwait,Jordan,1,1,WAFF Championship,True,0.00870115067998686
2019-08-08,Yemen,Lebanon,2,1,WAFF Championship,True,0.008717698581807404
2019-08-08,Iraq,Syria,0,0,WAFF Championship,False,0.008717698581807404
2019-08-09,South Ossetia,Luhansk PR,2,0,Friendly,False,0.008734277954529296
2019-08-10,Jordan,Saudi Arabia,3,0,WAFF Championship,True,0.00875088885800409
2019-08-10,Kuwait,Bahrain,0,1,WAFF Championship,True,0.00875088885800409
2019-08-11,Saint Vincent and the Grenadines,Trinidad and Tobago,1,0,Friendly,False,0.008767531352197164
2019-08-11,Palestine,Syria,4,3,WAFF Championship,True,0.008767531352197164
2019-08-11,Iraq,Yemen,2,1,WAFF Championship,False,0.008767531352197164
2019-08-14,Dominican Republic,Guatemala,0,0,Friendly,False,0.008817648980451809
2019-08-14,Iraq,Bahrain,0,1,WAFF Championship,False,0.008817648980451809
2019-08-27,Saint Kitts and Nevis,Antigua and Barbuda,4,3,Friendly,False,0.009038156973284332
2019-08-28,Belize,Saint Vincent and the Grenadines,1,1,Friendly,False,0.009055345795743939
2019-08-28,Taiwan,Guam,3,0,Friendly,False,0.009055345795743939
2019-08-29,United Arab Emirates,Dominican Republic,4,0,Friendly,True,0.009072567308011701
2019-08-30,Belize,Saint Vincent and the Grenadines,1,0,Friendly,False,0.0090898215722573
2019-08-30,China,Myanmar,4,1,Friendly,True,0.0090898215722573
2019-08-30,Malaysia,Jordan,0,1,Friendly,False,0.0090898215722573
2019-08-31,United Arab Emirates,Sri Lanka,5,1,Friendly,True,0.009107108650768646
2019-09-04,Libya,Burkina Faso,0,1,Friendly,True,0.009176586357380574
2019-09-04,Burundi,Tanzania,1,1,FIFA World Cup qualification,False,0.009176586357380574
2019-09-04,Djibouti,Eswatini,2,1,FIFA World Cup qualification,False,0.009176586357380574
2019-09-04,Eritrea,Namibia,1,2,FIFA World Cup qualification,False,0.009176586357380574
2019-09-04,Ethiopia,Lesotho,0,0,FIFA World Cup qualification,False,0.009176586357380574
2019-09-04,Liberia,Sierra Leone,3,1,FIFA World Cup qualification,False,0.009176586357380574
2019-09-04,Mauritius,Mozambique,0,1,FIFA World Cup qualification,False,0.009176586357380574
2019-09-04,São Tomé and Príncipe,Guinea-Bissau,0,1,FIFA World Cup qualification,False,0.009176586357380574
2019-09-04,South Sudan,Equatorial Guinea,1,1,FIFA World Cup qualification,True,0.009176586357380574
2019-09-05,Argentina,Chile,0,0,Friendly,True,0.009194038445693324
2019-09-05,Honduras,Puerto Rico,4,0,Friendly,False,0.009194038445693324
2019-09-05,South Korea,Georgia,2,2,Friendly,True,0.009194038445693324
2019-09-05,Montenegro,Hungary,2,1,Friendly,False,0.009194038445693324
2019-09-05,Northern Ireland,Luxembourg,1,0,Friendly,False,0.009194038445693324
2019-09-05,Peru,Ecuador,0,1,Friendly,True,0.009194038445693324
2019-09-05,Saudi Arabia,Mali,1,1,Friendly,False,0.009194038445693324
2019-09-05,Republic of Ireland,Switzerland,1,1,UEFA Euro qualification,False,0.009194038445693324
2019-09-05,Gibraltar,Denmark,0,6,UEFA Euro qualification,False,0.009194038445693324
2019-09-05,Faroe Islands,Sweden,0,4,UEFA Euro qualification,False,0.009194038445693324
2019-09-05,Norway,Malta,2,0,UEFA Euro qualification,False,0.009194038445693324
2019-09-05,Romania,Spain,1,2,UEFA Euro qualification,False,0.009194038445693324
2019-09-05,Israel,North Macedonia,1,1,UEFA Euro qualification,False,0.009194038445693324
2019-09-05,Armenia,Italy,1,3,UEFA Euro qualification,False,0.009194038445693324
2019-09-05,Bosnia and Herzegovina,Liechtenstein,5,0,UEFA Euro qualification,False,0.009194038445693324
2019-09-05,Finland,Greece,1,0,UEFA Euro qualification,False,0.009194038445693324
2019-09-05,Japan,Paraguay,2,0,Kirin Challenge Cup,False,0.009194038445693324
2019-09-05,Bermuda,Panama,1,4,CONCACAF Nations League,False,0.009194038445693324
2019-09-05,Grenada,Saint Kitts and Nevis,2,1,CONCACAF Nations League,False,0.009194038445693324
2019-09-05,French Guiana,Belize,3,0,CONCACAF Nations League,False,0.009194038445693324
2019-09-05,Dominica,Suriname,1,2,CONCACAF Nations League,False,0.009194038445693324
2019-09-05,United States Virgin Islands,Cayman Islands,0,2,CONCACAF Nations League,False,0.009194038445693324
2019-09-05,Barbados,Saint Martin,4,0,CONCACAF Nations League,False,0.009194038445693324
2019-09-05,Guatemala,Anguilla,10,0,CONCACAF Nations League,False,0.009194038445693324
2019-09-05,Guam,Maldives,0,1,FIFA World Cup qualification,False,0.009194038445693324
2019-09-05,Philippines,Syria,2,5,FIFA World Cup qualification,False,0.009194038445693324
2019-09-05,Taiwan,Jordan,1,2,FIFA World Cup qualification,False,0.009194038445693324
2019-09-05,Kuwait,Nepal,7,0,FIFA World Cup qualification,False,0.009194038445693324
2019-09-05,Cambodia,Hong Kong,1,1,FIFA World Cup qualification,False,0.009194038445693324
2019-09-05,Bahrain,Iraq,1,1,FIFA World Cup qualification,False,0.009194038445693324
2019-09-05,Palestine,Uzbekistan,2,0,FIFA World Cup qualification,False,0.009194038445693324
2019-09-05,Singapore,Yemen,2,2,FIFA World Cup qualification,False,0.009194038445693324
2019-09-05,India,Oman,1,2,FIFA World Cup qualification,False,0.009194038445693324
2019-09-05,Qatar,Afghanistan,6,0,FIFA World Cup qualification,False,0.009194038445693324
2019-09-05,Mongolia,Myanmar,1,0,FIFA World Cup qualification,False,0.009194038445693324
2019-09-05,Tajikistan,Kyrgyzstan,1,0,FIFA World Cup qualification,False,0.009194038445693324
2019-09-05,Thailand,Vietnam,0,0,FIFA World Cup qualification,False,0.009194038445693324
2019-09-05,Indonesia,Malaysia,2,3,FIFA World Cup qualification,False,0.009194038445693324
2019-09-05,North Korea,Lebanon,2,0,FIFA World Cup qualification,False,0.009194038445693324
2019-09-05,Sri Lanka,Turkmenistan,0,2,FIFA World Cup qualification,False,0.009194038445693324
2019-09-05,Chad,Sudan,1,3,FIFA World Cup qualification,False,0.009194038445693324
2019-09-05,Seychelles,Rwanda,0,3,FIFA World Cup qualification,False,0.009194038445693324
2019-09-05,Somalia,Zimbabwe,1,0,FIFA World Cup qualification,True,0.009194038445693324
2019-09-06,Brazil,Colombia,2,2,Friendly,True,0.009211523724494849
2019-09-06,Costa Rica,Uruguay,1,2,Friendly,False,0.009211523724494849
2019-09-06,Ivory Coast,Benin,1,2,Friendly,True,0.009211523724494849
2019-09-06,Morocco,Burkina Faso,1,1,Friendly,False,0.009211523724494849
2019-09-06,Tunisia,Mauritania,1,0,Friendly,False,0.009211523724494849
2019-09-06,United States,Mexico,0,3,Friendly,False,0.009211523724494849
2019-09-06,Estonia,Belarus,1,2,UEFA Euro qualification,False,0.009211523724494849
2019-09-06,Germany,Netherlands,2,4,UEFA Euro qualification,False,0.009211523724494849
2019-09-06,Wales,Azerbaijan,2,1,UEFA Euro qualification,False,0.009211523724494849
2019-09-06,Slovakia,Croatia,0,4,UEFA Euro qualification,False,0.009211523724494849
2019-09-06,Austria,Latvia,6,0,UEFA Euro qualification,False,0.009211523724494849
2019-09-06,Slovenia,Poland,2,0,UEFA Euro qualification,False,0.009211523724494849
2019-09-06,Cyprus,Kazakhstan,1,1,UEFA Euro qualification,False,0.009211523724494849
2019-09-06,Scotland,Russia,1,2,UEFA Euro qualification,False,0.009211523724494849
2019-09-06,San Marino,Belgium,0,4,UEFA Euro qualification,False,0.009211523724494849
2019-09-06,Martinique,Trinidad and Tobago,1,1,CONCACAF Nations League,False,0.009211523724494849
2019-09-06,Aruba,Guyana,0,1,CONCACAF Nations League,True,0.009211523724494849
2019-09-06,Jamaica,Antigua and Barbuda,6,0,CONCACAF Nations League,False,0.009211523724494849
2019-09-06,Nicaragua,Saint Vincent and the Grenadines,1,1,CONCACAF Nations League,False,0.009211523724494849
